COMPANY_FKEY,RES_NOTIF_KEY,RES_ACCOUNTING,RES_ACC_RES_FKEY_LIST,RES_FRAUD,RES_FRAUD_RES_FKEY_LIST,RES_CLER_ERR,RES_CLER_ERR_FKEY_LIST,RES_ADVERSE,RES_BEGIN_DATE,RES_END_DATE,RES_SEC_INVEST,DATE_OF_8K_402,FORM_FKEY,FILE_DATE
0000883979,29738,1,|7|12|14|,0,,0,,1,06/01/1990,05/04/2009,0,06/08/2009,8-K,06/08/2009
0000883984,38257,1,|12|,0,,0,,1,01/01/2010,31/12/2010,0,,10-K,23/03/2012
0000884382,22911,0,,0,,1,|18|,1,01/01/2007,30/06/2007,0,06/11/2007,8-K,06/11/2007
0000884382,25074,1,|14|19|,0,,0,,1,01/01/2007,30/09/2007,0,17/03/2008,8-K,17/03/2008
0000884382,28287,1,|19|,0,,0,,0,01/07/2008,30/09/2008,0,16/03/2009,8-K,16/03/2009
0000884504,25914,1,|17|,0,,0,,1,01/01/2007,31/12/2007,0,,10KSB/A,20/05/2008
0000884504,37827,1,|4|,0,,0,,1,01/01/2011,30/09/2011,0,13/04/2012,8-K,13/04/2012
0000884614,44269,1,|6|,0,,0,,1,01/10/2012,31/03/2013,0,,NT 10-Q,10/05/2013
0000884614,44043,1,|8|,0,,0,,1,01/10/2008,30/06/2013,0,02/12/2013,Press Release,02/12/2013
0000884614,48116,1,|3|10|45|46|,0,,0,,0,01/10/2012,30/09/2013,0,,10-K,28/11/2014
0000884624,43155,1,|6|20|,0,,0,,1,01/01/2008,31/03/2013,1,07/08/2013,8-K,30/07/2013
0000884624,47122,1,|6|7|14|,0,,0,,1,01/01/2009,31/03/2014,1,19/08/2014,NT 10-Q,12/08/2014
0000884713,34599,1,|6|,0,,0,,1,01/07/2010,30/09/2010,0,,10-K,15/03/2011
0000884713,45213,1,|4|11|19|44|,0,,0,,1,01/01/2011,29/06/2013,0,,10-K,24/02/2014
0000884887,36219,1,|1|4|,0,,0,,1,01/01/2009,31/03/2011,0,,8-K,27/07/2011
0000884909,9349,1,|4|6|12|26|,0,,0,,1,01/01/2003,31/12/2004,0,,S-1,01/05/2006
0000884940,40034,1,|1|20|21|23|42|,0,,0,,1,01/02/2005,30/04/2012,0,09/11/2012,NT 10-Q,07/09/2012
0000885245,7809,1,|14|19|29|,0,,0,,1,01/02/2002,31/01/2004,0,14/06/2006,8-K,03/04/2006
0000885551,9671,1,|14|29|,0,,0,,0,01/01/2005,30/09/2005,0,,10-Q/A,29/06/2006
0000885590,17508,1,|20|,0,,0,,0,01/01/2003,31/12/2006,0,,6-K,10/05/2007
0000885590,42126,1,|13|37|,0,,0,,0,01/01/2012,30/09/2012,0,,10-Q,03/05/2013
0000885639,35932,1,|21|42|,0,,0,,1,01/02/2005,30/04/2011,0,11/08/2011,Press Release,04/08/2011
0000885639,39772,1,|18|26|,0,,0,,1,01/02/2011,31/01/2012,0,,10-Q,31/08/2012
0000885639,42801,1,|6|20|,0,,0,,1,01/02/2012,28/04/2012,0,,10-Q,07/06/2013
0000885988,13116,1,|3|10|18|45|46|,0,,0,,1,01/01/2005,30/06/2006,0,31/10/2006,8-K,31/10/2006
0000885988,28503,1,|6|,0,,0,,1,01/01/2004,30/09/2008,0,31/03/2009,NT 10-K,17/03/2009
0000885988,30372,1,|6|,0,,0,,0,01/01/2005,31/12/2008,0,03/11/2009,8-K,03/11/2009
0000886035,39980,1,|11|20|44|,0,,0,,1,01/01/2008,29/06/2012,0,29/10/2012,Press Release,29/10/2012
0000886035,43535,1,|6|11|18|20|44|,1,|20|,0,,1,01/01/2008,29/03/2013,1,15/10/2013,NT 10-Q,07/08/2013
0000886128,43331,1,|4|,0,,0,,1,01/11/2004,31/10/2005,0,,10-Q,09/06/2006
0000886128,42800,1,|14|,0,,0,,1,01/11/2011,31/10/2012,0,,10-Q,07/06/2013
0000886163,37392,1,|7|10|12|45|,0,,0,,0,01/01/2011,30/09/2011,0,07/02/2012,8-K,07/02/2012
0000886163,39993,1,|3|10|21|45|46|,0,,0,,1,01/01/2011,30/06/2012,0,05/11/2012,Press Release,05/11/2012
0000886206,27896,1,|6|11|12|20|44|,0,,0,,1,01/09/2006,31/08/2008,0,14/01/2009,NT 10-Q,09/01/2009
0000886432,23127,1,|4|,0,,0,,1,01/01/2006,30/09/2007,0,15/11/2007,8-K,15/11/2007
0000886475,11382,1,|3|11|24|43|46|,0,,0,,1,01/04/2002,30/09/2005,0,,Press Release,15/02/2006
0000886475,13787,1,|18|,0,,0,,1,01/04/2003,30/06/2006,0,22/11/2006,8-K,22/11/2006
0000886475,27434,0,,0,,1,|6|7|,1,01/04/2006,30/06/2008,0,20/11/2008,8-K,20/11/2008
0000886744,16171,1,|4|26|,0,,0,,0,01/01/2003,30/09/2006,0,09/03/2007,8-K,09/03/2007
0000886986,9100,1,|29|,0,,0,,1,01/01/2005,31/12/2005,0,,40-F/A,22/05/2006
0000887226,23053,1,|14|19|29|,0,,0,,1,01/07/2004,30/06/2007,0,14/11/2007,8-K,14/11/2007
0000887359,34196,1,|4|,0,,0,,0,01/07/2005,30/09/2010,1,14/02/2011,Press Release,14/02/2011
0000887359,62472,1,|18|,0,,0,,1,01/10/2012,31/12/2012,0,,10-K,13/03/2014
0000887497,19483,1,|14|,0,,0,,1,01/11/2006,31/01/2007,0,,10-Q/A,10/07/2007
0000887733,48137,1,|4|11|19|44|,0,,0,,1,01/10/2011,30/06/2014,0,,10-K,11/12/2014
0000887921,46665,1,|18|26|,0,,0,,1,01/01/2013,31/12/2013,0,,10-Q,30/07/2014
0000887936,30394,1,|7|10|13|,0,,0,,1,01/01/2006,31/12/2008,0,,8-K,10/08/2009
0000887936,36967,1,|17|,0,,0,,1,01/01/2007,30/06/2011,0,,10-Q,09/11/2011
0000887969,26097,1,|11|17|44|48|,0,,0,,0,01/01/2002,31/03/2008,0,06/06/2008,Press Release,06/06/2008
0000887969,31387,1,|10|,0,,0,,0,01/01/2009,31/12/2009,0,06/04/2010,8-K,06/04/2010
0000888953,42543,1,|4|,0,,0,,1,01/07/2006,30/09/2006,0,22/02/2007,8-K,22/02/2007
0000889331,44998,1,|18|22|36|,0,,0,,1,01/01/2013,31/03/2013,0,05/02/2014,8-K,05/02/2014
0000889348,40047,1,|18|,0,,0,,1,01/07/2012,30/09/2012,0,,10-Q/A,09/11/2012
0000890264,39826,1,|4|6|7|17|18|23|,0,,0,,1,01/02/2009,31/01/2011,0,,S-1/A,09/04/2012
0000890264,42779,1,|18|21|42|71|,0,,0,,0,01/02/2009,31/10/2012,0,,10-K,09/04/2013
0000890465,25641,1,|4|7|,0,,0,,1,01/01/2007,31/12/2007,0,07/05/2008,8-K,07/05/2008
0000890465,51048,1,|7|,0,,0,,1,01/01/2006,31/12/2007,0,,10-K,16/03/2009
0000890491,43082,1,|12|18|20|,0,,0,,0,01/05/2009,26/01/2013,1,29/07/2013,8-K,25/06/2013
0000890564,40317,1,|6|7|,0,,0,,1,01/01/2012,30/06/2012,0,,10-Q,08/11/2012
0000890564,44272,1,|1|3|9|10|11|13|44|,0,,0,,1,01/01/2012,31/12/2012,0,,10-Q,02/08/2013
0000890801,9959,1,|17|48|,0,,0,,1,01/01/2002,31/03/2006,0,27/07/2006,8-K,25/05/2006
0000890923,25614,0,,1,|7|,0,,1,01/10/2006,30/09/2007,0,05/05/2008,8-K,05/05/2008
0000891103,24890,1,|6|,0,,0,,1,01/07/2002,30/09/2007,0,,8-K,06/02/2008
0000891103,37377,1,|18|,0,,0,,1,01/01/2006,30/09/2011,0,01/02/2012,Press Release,01/02/2012
0000891178,7130,1,|6|,0,,0,,1,01/01/2003,30/09/2005,0,17/03/2006,8-K,31/01/2006
0000891293,15658,1,|7|11|44|,0,,0,,0,01/01/2006,30/09/2006,0,30/01/2007,8-K,30/01/2007
0000891482,7885,1,|14|,0,,0,,0,01/01/2004,30/09/2005,0,04/04/2006,Press Release,31/03/2006
0000891532,43792,1,|18|,0,,0,,1,01/01/2009,31/12/2012,0,15/11/2013,NT 10-Q,13/11/2013
0000892025,17026,1,|1|,0,,0,,1,01/11/2005,31/01/2007,1,24/04/2007,8-K,24/04/2007
0000892160,16418,1,|6|7|,0,,0,,1,01/01/2005,30/09/2006,0,27/03/2007,8-K,27/03/2007
0000892160,35009,1,|18|,0,,0,,1,01/01/2009,31/12/2009,0,,10-K,29/03/2011
0000892222,7353,0,,0,,1,|18|,1,01/01/2004,30/09/2005,0,23/03/2006,8-K,23/03/2006
0000893949,16064,1,|17|48|,0,,0,,1,01/09/1995,30/06/2006,0,01/03/2007,8-K,03/08/2006
0000893949,45909,1,|18|29|,0,,0,,1,01/01/2013,31/12/2013,0,,10-Q,01/05/2014
0000894081,20072,1,|19|,0,,0,,1,01/01/2004,31/03/2007,0,10/08/2007,Press Release,09/08/2007
0000894627,22920,1,|19|,0,,0,,1,01/01/2006,30/06/2007,0,,10-Q/A,07/11/2007
0000895041,20040,1,|7|10|29|45|,0,,0,,1,01/01/2006,01/04/2007,0,08/08/2007,8-K,08/08/2007
0000895126,33335,1,|36|38|,0,,0,,0,01/01/2010,31/03/2010,0,,10-Q/A,30/07/2010
0000895126,44881,1,|4|11|19|44|,0,,0,,1,01/01/2011,31/12/2011,0,,10-Q,11/05/2012
0000895126,46066,1,|4|11|14|44|,0,,0,,1,01/01/2012,30/09/2013,0,,10-Q,06/11/2013
0000895642,30923,1,|1|4|9|,0,,0,,1,01/01/2007,30/09/2009,0,19/01/2010,10-Q/A,19/01/2010
0000895642,35954,1,|14|,0,,0,,1,01/01/2010,31/03/2011,0,16/08/2011,NT 10-Q,09/08/2011
0000895655,42493,1,|4|11|19|44|,0,,0,,1,01/01/2012,31/03/2012,0,,10-Q,08/05/2013
0000896264,28112,1,|18|,0,,0,,1,01/01/2003,30/09/2008,0,23/02/2009,8-K,23/02/2009
0000896264,37011,1,|13|18|37|,0,,0,,0,01/10/2010,31/12/2010,0,,10-Q,09/11/2011
0000896726,16673,1,|17|39|,0,,0,,0,21/08/2002,30/09/2006,0,04/04/2007,8-K,04/04/2007
0000896747,5883,0,,0,,1,|20|,1,01/07/2005,30/09/2005,0,03/02/2006,8-K,03/02/2006
0000896841,39228,1,|11|18|24|43|44|,0,,0,,1,01/01/2009,31/12/2011,0,,10-Q,10/05/2012
0000896841,42408,1,|6|21|42|,0,,0,,1,01/01/2005,30/09/2012,1,21/05/2013,NT 10-K,19/03/2013
0000897067,32730,1,|19|,0,,0,,1,01/01/2008,31/03/2010,0,,10-Q,29/07/2010
0000897723,11292,1,|17|48|,0,,0,,1,01/10/2002,01/04/2006,1,13/09/2006,Press Release,26/07/2006
0000897723,17086,1,|3|8|10|24|46|,0,,0,,0,01/10/2000,30/09/2006,0,,10-Q,13/12/2006
0000897723,32853,1,|18|,0,,0,,1,01/10/2005,30/09/2009,0,,10-Q,05/02/2010
0000898293,13610,1,|17|48|,0,,0,,1,01/09/1996,31/08/2005,1,14/11/2006,8-K,03/05/2006
0000898293,37310,1,|19|,0,,0,,1,01/09/2008,28/02/2011,0,,10-K,27/10/2011
0000898437,47717,1,|19|,0,,0,,1,01/01/2014,30/06/2014,0,,10-Q,06/11/2014
0000899647,39753,1,|1|,0,,0,,0,01/01/2012,30/06/2012,0,,10-Q,20/08/2012
0000899723,40998,1,|7|20|,0,,0,,1,01/01/2012,30/09/2012,0,19/02/2013,8-K,19/02/2013
0000899751,36421,1,|20|,0,,0,,1,01/01/2010,30/06/2011,0,26/10/2011,8-K,26/10/2011
0000899923,47662,0,,0,,1,|35|,0,01/01/2013,30/09/2013,0,,10-Q,05/11/2014
0000900349,47298,1,|4|11|19|44|,0,,0,,1,01/03/2011,02/11/2013,0,,10-K,15/04/2014
0000900708,13524,1,|3|10|11|13|17|18|37|44|45|46|,0,,0,,1,01/01/2001,30/06/2006,0,09/11/2006,Press Release,09/11/2006
0000900708,32378,1,|13|19|37|,0,,0,,1,01/01/2007,31/03/2010,0,03/06/2010,8-K,03/06/2010
0000901491,41136,1,|10|45|,0,,0,,1,01/01/2009,30/09/2012,0,26/02/2013,8-K,26/02/2013
0000902272,25015,1,|14|19|29|,0,,0,,1,01/01/2005,30/09/2007,0,17/03/2008,8-K,17/03/2008
0000902274,42694,1,|69|,0,,0,,1,01/01/2006,31/12/2006,0,,10-Q,09/11/2007
0000902791,35441,1,|19|29|,0,,0,,1,01/01/2006,31/12/2007,0,,10-K,16/03/2009
0000902791,34470,1,|7|11|44|,0,,0,,1,01/01/2006,30/09/2010,0,17/03/2011,NT 10-K,17/03/2011
0000903571,11061,1,|8|11|44|,0,,0,,1,01/01/2005,30/09/2005,0,30/03/2006,NT 10-K,17/03/2006
0000903571,15918,1,|4|,0,,0,,1,01/01/2001,30/09/2006,0,26/02/2007,8-K,26/02/2007
0000903571,16324,0,,0,,1,|1|20|23|,1,01/01/2006,30/09/2006,0,15/03/2007,8-K,15/03/2007
0000903651,31052,1,|18|,0,,0,,1,01/01/2008,30/09/2009,0,10/02/2010,Press Release,10/02/2010
0000906282,9789,1,|7|10|45|,0,,0,,1,01/10/2004,31/12/2005,0,14/07/2006,10-K,14/07/2006
0000906326,15806,1,|20|,0,,0,,1,01/07/2001,30/09/2006,0,14/02/2007,NT 10-Q,12/02/2007
0000906326,20933,1,|6|12|18|21|42|,0,,0,,1,01/07/2002,31/03/2007,0,14/09/2007,8-K,14/09/2007
0000906553,38043,1,|23|,0,,0,,1,01/01/2010,31/12/2010,0,,10-K,07/03/2012
0000906553,40649,1,|19|,0,,0,,1,01/07/2011,30/09/2011,0,,10-Q,08/11/2012
0000906553,42452,1,|4|11|19|44|,0,,0,,1,01/01/2011,31/12/2012,0,,10-Q,10/05/2013
0000906553,46278,1,|4|11|19|44|,0,,0,,1,01/01/2013,31/12/2013,0,,10-Q,09/05/2014
0000907562,39151,1,|29|,0,,0,,1,01/01/2011,31/12/2011,0,,10-Q,02/08/2012
0000907687,15481,1,|17|48|,0,,0,,1,01/01/1996,31/12/2005,0,24/01/2007,Press Release,02/10/2006
0000908255,11445,1,|10|14|19|29|45|,0,,0,,1,01/01/2005,30/09/2005,0,,10-K,17/02/2006
0000908598,47499,1,|7|12|14|20|,0,,0,,1,01/04/2014,30/06/2014,0,28/10/2014,8-K,28/10/2014
0000908652,16343,1,|17|48|,0,,0,,1,01/01/1993,31/12/2005,0,19/03/2007,NT 10-K,16/03/2007
0000908652,30388,1,|13|,0,,0,,1,01/01/2009,30/06/2009,0,06/11/2009,Press Release,06/11/2009
0000908937,40106,1,|9|,0,,0,,1,01/01/2010,31/12/2011,0,,10-Q,01/11/2012
0000909494,10791,1,|3|5|36|46|,0,,0,,1,01/01/2005,30/06/2005,0,,10-Q/A,17/08/2006
0000909494,17509,1,|5|36|,0,,0,,1,01/01/2006,31/03/2006,0,,10-Q/A,23/05/2007
0000909832,27161,1,|19|,0,,0,,1,01/09/2007,31/08/2008,0,,10-K/A,17/10/2008
0000909832,49330,1,|13|,0,,0,,1,01/09/2008,31/08/2009,0,,10-Q,18/12/2009
0000910329,20703,1,|1|7|,0,,0,,1,01/01/2003,31/03/2007,0,,10-K/A,06/09/2007
0000910329,32050,1,|18|,0,,0,,1,01/01/2005,31/12/2008,0,03/09/2010,10-K,31/03/2010
0000910329,34704,1,|7|,0,,0,,1,01/01/2006,31/12/2009,0,01/04/2011,NT 10-K,16/03/2011
0000910406,24381,1,|17|48|,0,,0,,1,01/07/2004,30/06/2006,1,,8-K,15/06/2007
0000910521,20857,1,|7|11|12|18|44|,0,,0,,1,01/01/2002,30/06/2007,0,10/09/2007,Press Release,26/07/2007
0000910638,13285,1,|6|12|23|,0,,0,,1,01/01/2002,30/06/2006,0,03/11/2006,8-K,03/11/2006
0000911147,38403,1,|18|,0,,0,,1,01/01/2010,31/12/2010,0,,10-K,29/03/2012
0000911649,42656,1,|10|,0,,0,,0,01/01/2012,31/03/2013,0,11/06/2013,8-K,11/06/2013
0000911971,28610,1,|8|13|17|,0,,0,,1,01/01/2003,30/06/2008,0,,6-K,08/08/2008
0000912145,30894,1,|3|46|,0,,0,,1,01/01/2008,31/12/2008,0,,10-K/A,08/01/2010
0000912513,45870,1,|12|14|19|,0,,0,,0,01/01/2013,31/12/2013,0,,10-Q,23/04/2014
0000912544,12730,1,|6|20|,0,,0,,1,01/01/2005,30/06/2005,0,,10-K,31/03/2006
0000912603,9737,1,|6|10|13|19|45|,0,,0,,1,01/09/2002,28/02/2006,0,23/06/2006,8-K,23/06/2006
0000912603,49872,1,|19|,0,,0,,0,01/09/2008,30/11/2008,0,,10-Q,30/06/2009
0000912603,44541,1,|19|,0,,0,,1,01/09/2012,31/08/2013,0,,10-Q,08/01/2014
0000912752,10710,1,|4|,0,,0,,0,01/01/2005,31/03/2006,0,14/08/2006,NT 10-Q,10/08/2006
0000912752,39325,1,|1|4|11|19|44|,0,,0,,1,01/01/2011,31/03/2012,0,,10-Q,08/08/2012
0000912833,15955,1,|7|20|23|,0,,0,,1,01/01/2002,30/09/2006,0,27/02/2007,8-K,27/02/2007
0000912833,25118,1,|12|,0,,0,,1,01/01/2003,30/09/2007,0,24/03/2008,8-K,24/03/2008
0000912833,45363,1,|7|20|,0,,0,,1,01/01/2010,30/09/2013,0,,Press Release,27/02/2014
0000912890,33023,1,|19|,0,,0,,1,01/04/2008,31/03/2010,0,,NT 10-Q,10/08/2010
0000912958,38066,1,|4|,0,,0,,1,01/01/2010,30/09/2011,1,,6-K,26/01/2012
0000913077,10478,1,|17|,0,,0,,1,01/01/1997,31/05/2006,0,09/08/2006,8-K,31/07/2006
0000913165,16332,1,|18|20|29|,0,,0,,1,01/01/2005,31/12/2005,0,16/03/2007,8-K,16/03/2007
0000914024,9707,1,|13|,0,,1,|6|,1,01/12/2005,28/02/2006,0,10/07/2006,8-K,10/07/2006
0000914024,13097,1,|12|17|48|69|,0,,0,,1,01/09/2000,31/08/2005,0,30/10/2006,8-K,30/10/2006
0000914024,16677,1,|7|,0,,0,,0,01/09/2006,30/11/2006,0,05/04/2007,8-K,05/04/2007
0000914024,19974,1,|6|19|24|43|,0,,0,,1,01/09/2003,30/11/2006,1,01/08/2007,8-K,01/08/2007
0000914024,23051,1,|6|7|12|17|20|21|42|,0,,0,,1,01/09/2002,31/05/2007,1,14/11/2007,8-K,14/11/2007
0000914024,24067,1,|13|37|,0,,0,,0,01/09/2006,31/08/2007,0,,10-Q,09/01/2008
0000914024,27227,1,|6|7|13|20|37|,0,,0,,1,01/12/2007,31/05/2008,0,30/10/2008,8-K,30/10/2008
0000914024,35806,1,|6|,0,,0,,1,01/09/2008,31/08/2010,0,,10-Q,11/04/2011
0000914208,42279,1,|11|19|36|44|,0,,0,,1,01/07/2011,30/09/2011,0,,10-Q,01/11/2012
0000914329,31227,1,|29|,0,,1,|19|,1,01/01/2009,04/10/2009,0,02/03/2010,8-K,02/03/2010
0000914712,38813,1,|6|,0,,0,,1,01/08/2006,31/01/2012,1,11/06/2012,10-Q,12/03/2012
0000915862,48157,1,|18|,0,,0,,1,01/07/2013,26/09/2013,0,,10-K,09/12/2014
0000916085,24897,1,|19|,0,,0,,0,01/01/2005,31/12/2006,0,,10-K,28/02/2008
0000916085,31537,1,|8|,0,,0,,1,01/01/2008,31/12/2008,0,,10-K,26/02/2010
0000916230,7908,1,|1|,0,,0,,0,01/07/2005,31/12/2005,0,05/04/2006,8-K,05/04/2006
0000916235,6153,1,|18|,0,,0,,0,01/04/2005,30/06/2005,0,09/02/2006,Press Release,08/02/2006
0000916235,15713,1,|17|48|,0,,0,,1,01/04/2002,30/09/2006,0,02/02/2007,8-K,02/02/2007
0000916365,27931,0,,0,,1,|20|,1,01/01/2008,30/09/2008,0,22/01/2009,Press Release,22/01/2009
0000916529,26909,1,|19|,0,,0,,1,01/01/2008,30/06/2008,0,,10-Q/A,15/09/2008
0000916529,29031,1,|18|,0,,0,,1,01/01/2007,31/12/2007,0,,10-K,10/04/2009
0000916540,46751,1,|7|20|,0,,0,,1,01/01/2014,29/03/2014,0,,10-Q,07/08/2014
0000917273,9847,1,|17|48|,0,,0,,1,01/01/2003,31/03/2006,0,19/07/2006,Press Release,30/05/2006
0000917273,49319,1,|19|,0,,0,,1,01/01/2010,30/06/2010,0,,10-Q,29/10/2010
0000917470,45964,1,|26|,0,,0,,1,01/01/2012,31/12/2012,0,,10-Q,03/05/2013
0000917523,7296,1,|20|23|,0,,0,,0,01/01/2004,30/09/2005,0,22/03/2006,8-K,22/03/2006
0000917523,20076,0,,0,,1,|20|,0,01/01/2006,31/03/2006,0,18/07/2006,8-K,18/07/2006
0000917523,19484,1,|7|12|16|,0,,0,,0,01/01/2007,31/03/2007,0,10/07/2007,8-K,10/07/2007
0000917968,13412,1,|17|20|48|,0,,0,,1,01/01/1996,02/07/2006,0,07/11/2006,8-K,07/11/2006
0000918112,11100,1,|3|7|10|23|45|46|,0,,0,,1,01/07/2004,31/03/2006,0,05/09/2006,8-K,05/09/2006
0000918251,13679,1,|6|14|20|,0,,0,,1,01/04/2001,30/06/2006,0,16/11/2006,NT 10-K,29/06/2006
0000918251,24722,1,|6|20|,0,,0,,0,01/04/2004,31/12/2005,0,03/07/2006,8-K,03/07/2006
0000918251,19167,0,,0,,1,|7|14|,0,01/04/2006,31/12/2006,0,29/06/2007,8-K,29/06/2007
0000918251,38784,1,|10|45|,0,,0,,1,01/04/2011,30/09/2011,0,,10-Q,14/05/2012
0000918541,24793,1,|3|46|,0,,0,,0,01/07/2007,30/09/2007,0,26/02/2008,8-K,26/02/2008
0000918646,37404,1,|12|20|,0,,0,,1,01/04/2010,30/09/2011,1,09/02/2012,8-K,09/02/2012
0000918965,16970,1,|17|48|,0,,0,,1,01/07/2001,30/06/2006,1,20/04/2007,Press Release,26/10/2006
0000918965,42177,1,|6|19|,0,,0,,1,01/07/2011,30/06/2012,0,,10-Q,02/05/2013
0000919013,37589,1,|6|11|14|44|,0,,0,,1,01/01/2009,30/06/2011,0,15/03/2012,Press Release,14/03/2012
0000919130,6524,1,|4|26|,0,,0,,0,01/10/2004,30/09/2005,0,28/02/2006,10KSB/A,28/02/2006
0000919628,16818,1,|18|,0,,0,,1,01/02/2005,31/01/2006,0,28/02/2007,8-K,28/02/2007
0000919628,32572,1,|19|,0,,0,,1,26/01/2009,02/11/2009,0,,10-Q,22/06/2010
0000920148,43253,1,|19|29|,0,,0,,1,01/01/2003,30/09/2005,0,,10-K,28/02/2006
0000920321,25181,0,,1,|14|20|,0,,1,01/01/2006,30/09/2007,0,,NT 10-K,27/02/2008
0000920371,46178,1,|3|29|,0,,0,,1,01/01/2013,30/09/2013,0,,10-Q,09/05/2014
0000920448,9460,1,|4|,0,,0,,0,01/01/2004,30/09/2005,0,12/06/2006,10-K,09/06/2006
0000920527,29326,1,|26|,0,,0,,1,01/04/2007,31/03/2008,0,,Press Release,28/01/2009
0000920527,50975,1,|4|,0,,0,,1,01/04/2006,31/03/2007,0,,10-Q,11/02/2009
0000920707,15506,1,|9|,0,,0,,0,01/07/2006,30/09/2006,0,25/01/2007,8-K,25/01/2007
0000921365,23571,1,|23|,0,,1,|6|,1,01/05/2007,01/09/2007,0,11/12/2007,8-K,11/12/2007
0000921500,36947,1,|19|,0,,0,,0,01/04/2010,30/09/2010,0,,10-Q,02/11/2011
0000921503,49756,1,|4|,0,,0,,1,01/02/2008,31/01/2009,0,,10-K,09/04/2010
0000922475,5714,1,|19|,0,,0,,1,01/01/2002,30/09/2005,0,31/01/2006,8-K,31/01/2006
0000922475,46473,1,|4|13|,0,,0,,1,01/01/2009,30/09/2013,1,24/06/2014,8-K,27/01/2014
0000922863,47225,1,|4|11|44|,0,,0,,1,01/01/2013,31/12/2013,0,,10-Q,08/08/2014
0000924383,14485,1,|17|48|,0,,0,,1,01/10/1997,30/09/2005,0,20/12/2006,Press Release,08/12/2006
0000924383,23887,1,|7|12|18|,0,,0,,1,01/04/2007,30/06/2007,0,02/01/2008,8-K,02/01/2008
0000924515,8519,1,|4|7|,0,,0,,1,01/01/2004,31/12/2005,0,,10KSB/A,28/04/2006
0000924717,34816,1,|3|10|12|45|46|,0,,0,,1,01/10/2010,31/12/2010,0,27/04/2011,Press Release,27/04/2011
0000924717,37388,1,|3|,0,,0,,1,01/10/2010,30/09/2011,0,06/02/2012,Press Release,02/02/2012
0000924717,42677,1,|3|,0,,0,,0,01/10/2011,30/09/2012,0,,10-Q,10/05/2013
0000925528,7521,1,|4|9|,0,,0,,1,01/01/2003,31/12/2003,0,,10KSB/A,28/03/2006
0000925645,24745,0,,0,,1,|12|,1,01/01/2007,30/09/2007,0,22/02/2008,8-K,22/02/2008
0000926282,45224,1,|19|,0,,0,,1,01/01/2012,30/09/2013,0,,10-K,27/02/2014
0000926326,9855,0,,0,,1,|17|39|,1,01/01/2006,31/03/2006,0,20/07/2006,8-K,20/07/2006
0000926326,16392,1,|6|,0,,0,,0,01/01/2006,30/09/2006,0,23/03/2007,10-K,23/03/2007
0000926423,8776,1,|10|19|,0,,0,,1,01/02/2003,31/10/2005,1,10/05/2006,8-K,10/05/2006
0000927003,45278,1,|18|,0,,0,,0,01/01/2010,31/12/2012,0,,10-K,03/03/2014
0000927417,32678,1,|18|,0,,0,,1,01/01/2005,02/01/2010,0,21/07/2010,Press Release,21/07/2010
0000927417,42359,1,|18|,0,,0,,1,01/01/2009,30/09/2010,0,,S-4,25/10/2011
0000927417,44113,1,|11|19|36|44|,0,,0,,1,01/01/2012,31/03/2013,0,,10-Q,09/05/2013
0000928022,37593,1,|18|,0,,0,,1,01/01/2009,31/12/2010,0,15/03/2012,8-K,15/03/2012
0000928022,40716,1,|18|,0,,0,,0,01/01/2011,31/12/2011,0,,10-Q,08/08/2012
0000928054,32152,1,|4|,0,,0,,0,01/01/2009,31/12/2009,0,21/05/2010,NT 10-Q,18/05/2010
0000928421,7568,1,|1|6|7|20|,0,,0,,0,01/01/2002,30/09/2005,0,29/03/2006,NT 10-K,17/03/2006
0000928421,28294,1,|3|10|45|,0,,0,,0,01/01/2006,31/12/2007,0,,10-K,25/02/2008
0000928421,41525,1,|18|,0,,0,,1,01/01/2011,31/12/2011,0,,10-K,15/03/2013
0000928421,46701,1,|12|20|24|43|,0,,0,,1,01/01/2013,31/12/2013,0,,10-Q,01/08/2014
0000928659,10043,1,|4|18|,0,,0,,1,01/09/2005,28/02/2006,0,01/08/2006,8-K,01/08/2006
0000929008,44237,1,|4|11|19|44|,0,,0,,1,01/01/2012,31/12/2012,0,,10-Q,07/08/2013
0000929887,13257,1,|17|18|48|,0,,0,,1,01/09/2000,28/02/2006,0,03/11/2006,Press Release,09/06/2006
0000929940,11115,1,|7|17|48|,0,,0,,1,01/07/1998,30/06/2006,0,06/09/2006,8-K,06/09/2006
0000929940,20423,1,|6|,0,,1,|17|39|,1,01/07/2005,30/06/2006,0,13/11/2006,Press Release,09/11/2006
0000929940,15723,1,|6|13|24|35|37|43|,0,,0,,1,01/07/2001,31/12/2006,0,06/02/2007,8-K,06/02/2007
0000929940,18294,1,|6|9|12|14|18|,0,,0,,0,01/07/2002,31/03/2007,0,11/06/2007,8-K,11/06/2007
0000929940,28052,1,|18|19|,0,,0,,1,01/07/2006,30/09/2007,0,12/02/2009,8-K,12/02/2009
0000929940,45014,1,|6|17|18|,0,,0,,1,01/07/2009,30/09/2009,0,,10-Q,21/12/2009
0000929994,51075,1,|9|,0,,0,,1,01/01/2008,31/12/2008,0,,8-K,10/08/2009
0000930184,12600,1,|17|48|,0,,0,,1,01/01/1997,30/06/2006,1,23/10/2006,Press Release,11/09/2006
0000930184,24863,1,|6|7|11|18|44|69|,0,,1,|20|,1,01/01/2002,30/09/2007,0,03/03/2008,NT 10-K,03/03/2008
