,cik,year,Topic_Q1,Topic_Q2,Topic_Q3,Topic_Q4,Topic_MDA
3570,1065837.0,2011,3,6,2,3,7
3571,1065837.0,2013,3,-1,2,3,7
3572,1065860.0,2010,5,4,4,4,8
3573,1065860.0,2011,5,4,-1,-1,8
3574,1065860.0,2013,5,4,4,-1,8
3575,1066104.0,2008,-1,-1,-1,14,7
3576,1066104.0,2009,-1,-1,-1,14,-1
3577,1066104.0,2010,-1,-1,-1,-1,-1
3578,1066104.0,2011,-1,3,-1,-1,2
3579,1066104.0,2012,2,14,24,-1,-1
3580,1066104.0,2013,38,-1,-1,33,2
3581,1066605.0,2008,2,24,-1,-1,-1
3582,1066605.0,2009,2,24,-1,-1,-1
3583,1066605.0,2010,2,24,-1,6,-1
3584,1066605.0,2011,2,3,-1,6,-1
3585,1066605.0,2012,2,24,6,-1,-1
3586,1066605.0,2013,2,-1,-1,-1,-1
3587,1067701.0,2013,-1,-1,5,37,-1
3588,1067837.0,2010,7,15,1,13,4
3589,1067837.0,2011,7,15,-1,-1,4
3590,1067837.0,2012,2,15,1,13,4
3591,1067837.0,2013,7,-1,-1,13,4
3592,1068717.0,2009,-1,9,33,8,-1
3593,1068717.0,2010,-1,-1,33,8,5
3594,1068717.0,2011,-1,9,33,8,-1
3595,1068717.0,2012,-1,9,3,8,-1
3596,1068717.0,2013,9,9,-1,-1,-1
3597,1068875.0,2009,2,12,1,-1,-1
3598,1068875.0,2010,2,12,-1,2,-1
3599,1068875.0,2011,2,12,35,-1,-1
3600,1068875.0,2012,2,-1,-1,2,-1
3601,1068875.0,2013,-1,-1,0,22,-1
3602,1069202.0,2009,-1,-1,2,-1,30
3603,1069202.0,2010,-1,13,-1,-1,30
3604,1069202.0,2011,-1,-1,-1,-1,30
3605,1069202.0,2012,-1,-1,-1,-1,30
3606,1069202.0,2013,-1,3,-1,-1,30
3607,1069258.0,2011,-1,-1,7,9,27
3608,1069258.0,2012,38,-1,-1,-1,27
3609,1069258.0,2013,9,-1,7,-1,-1
3610,1069394.0,2013,-1,-1,14,1,15
3611,1069878.0,2008,-1,6,2,-1,7
3612,1069878.0,2009,-1,17,-1,-1,7
3613,1069878.0,2010,-1,10,-1,-1,7
3614,1069878.0,2011,-1,2,-1,-1,7
3615,1069878.0,2012,3,-1,-1,-1,7
3616,1069878.0,2013,-1,6,-1,-1,7
3617,1070412.0,2009,18,11,11,7,5
3618,1070412.0,2010,18,11,11,-1,5
3619,1070412.0,2011,18,11,11,7,5
3620,1070412.0,2012,-1,11,11,7,5
3621,1070423.0,2010,6,4,-1,-1,17
3622,1070423.0,2011,6,1,22,1,17
3623,1070423.0,2012,-1,1,3,1,17
3624,1070423.0,2013,-1,1,-1,1,17
3625,1071255.0,2012,29,21,29,20,13
3626,1071625.0,2011,3,-1,2,3,7
3627,1071625.0,2012,3,-1,2,3,7
3628,1071625.0,2013,3,-1,2,3,7
3629,1071739.0,2008,0,-1,0,0,11
3630,1071739.0,2009,0,0,0,0,11
3631,1071739.0,2010,0,0,0,0,11
3632,1071739.0,2011,0,0,0,0,11
3633,1071739.0,2012,0,30,0,0,11
3634,1071739.0,2013,0,0,0,0,11
3635,1072343.0,2008,-1,8,-1,-1,10
3636,1072343.0,2009,-1,-1,15,-1,10
3637,1073431.0,2008,-1,0,-1,0,20
3638,1073431.0,2009,4,0,0,0,20
3639,1073431.0,2010,0,0,0,0,20
3640,1073431.0,2011,0,0,0,0,20
3641,1073431.0,2012,0,3,24,0,20
3642,1075531.0,2008,-1,20,-1,15,21
3643,1075531.0,2009,23,20,18,15,21
3644,1075531.0,2010,-1,20,18,15,21
3645,1075531.0,2011,23,20,18,15,21
3646,1075531.0,2012,23,20,18,15,21
3647,1075531.0,2013,23,15,18,15,21
3648,1075607.0,2010,-1,-1,3,1,0
3649,1075607.0,2011,-1,-1,3,1,0
3650,1075607.0,2012,-1,1,3,-1,0
3651,1075607.0,2013,-1,1,3,-1,0
3652,1075656.0,2011,3,-1,-1,3,8
3653,1075736.0,2010,-1,2,-1,-1,2
3654,1075736.0,2011,-1,-1,-1,9,2
3655,1075736.0,2012,2,2,-1,2,2
3656,1075736.0,2013,2,-1,-1,2,2
3657,1076167.0,2009,0,0,0,0,1
3658,1076195.0,2009,-1,38,37,0,13
3659,1076195.0,2010,-1,38,37,0,13
3660,1076195.0,2011,-1,38,37,0,13
3661,1076195.0,2012,-1,38,-1,0,13
3662,1076195.0,2013,-1,38,-1,0,13
3663,1076405.0,2008,11,-1,2,-1,15
3664,1076405.0,2009,11,-1,2,-1,15
3665,1076481.0,2013,0,12,0,0,20
3666,1076930.0,2012,1,-1,6,2,-1
3667,1076930.0,2013,0,10,6,2,-1
3668,1077183.0,2011,-1,14,-1,0,20
3669,1077183.0,2012,0,0,0,0,20
3670,1077183.0,2013,0,0,0,-1,20
3671,1078099.0,2011,-1,14,1,2,2
3672,1078207.0,2008,3,-1,2,-1,-1
3673,1078207.0,2009,-1,-1,2,-1,-1
3674,1078207.0,2010,3,-1,2,-1,-1
3675,1078207.0,2011,-1,-1,2,3,-1
3676,1078207.0,2012,-1,-1,2,3,-1
3677,1078207.0,2013,3,-1,2,3,-1
3678,1080014.0,2009,0,0,0,0,-1
3679,1080014.0,2010,0,0,0,0,-1
3680,1080014.0,2012,0,0,0,0,-1
3681,1080014.0,2013,0,0,0,-1,-1
3682,1080056.0,2008,7,15,1,-1,2
3683,1080056.0,2011,-1,15,36,2,2
3684,1080056.0,2012,7,23,-1,2,2
3685,1080056.0,2013,-1,23,-1,2,2
3686,1080099.0,2008,2,-1,-1,-1,2
3687,1080099.0,2010,2,14,16,6,2
3688,1080099.0,2011,2,2,-1,14,2
3689,1080099.0,2012,2,14,-1,-1,2
3690,1080099.0,2013,2,-1,0,-1,2
3691,1082038.0,2008,0,0,0,0,1
3692,1082038.0,2009,0,0,0,0,1
3693,1082038.0,2011,0,0,0,0,1
3694,1082038.0,2012,-1,0,0,0,1
3695,1082038.0,2013,0,0,0,0,1
3696,1082510.0,2009,-1,4,-1,-1,8
3697,1082510.0,2010,5,4,6,4,8
3698,1082510.0,2011,5,4,4,4,8
3699,1082526.0,2011,2,14,-1,-1,-1
3700,1082526.0,2012,0,2,-1,-1,-1
3701,1082526.0,2013,2,-1,9,-1,-1
3702,1082554.0,2010,0,0,0,0,-1
3703,1082554.0,2011,0,0,0,0,-1
3704,1082554.0,2012,0,0,0,0,-1
3705,1082554.0,2013,0,0,0,0,-1
3706,1082923.0,2008,33,-1,-1,11,-1
3707,1082923.0,2009,33,-1,-1,11,-1
3708,1082923.0,2010,33,-1,-1,11,-1
3709,1082923.0,2011,33,6,-1,11,-1
3710,1082923.0,2012,33,-1,-1,11,-1
3711,1082923.0,2013,33,-1,-1,11,-1
3712,1083522.0,2011,11,-1,2,-1,15
3713,1083522.0,2012,-1,31,2,4,15
3714,1083522.0,2013,31,31,2,3,15
3715,1083712.0,2011,7,-1,-1,-1,2
3716,1084048.0,2009,3,-1,1,-1,-1
3717,1084048.0,2010,-1,-1,1,-1,-1
3718,1084048.0,2011,-1,-1,-1,-1,-1
3719,1084048.0,2012,2,-1,36,2,-1
3720,1084048.0,2013,2,-1,-1,-1,-1
3721,1084554.0,2011,5,4,-1,4,8
3722,1084554.0,2012,5,4,-1,4,8
3723,1084817.0,2011,-1,2,1,2,2
3724,1084817.0,2012,-1,-1,-1,-1,2
3725,1084991.0,2009,-1,-1,8,-1,-1
3726,1084991.0,2010,-1,1,-1,-1,-1
3727,1084991.0,2011,-1,-1,-1,-1,-1
3728,1084991.0,2012,-1,-1,-1,-1,-1
3729,1084991.0,2013,-1,-1,3,-1,-1
3730,1085621.0,2008,2,-1,2,6,2
3731,1085621.0,2009,2,12,2,2,2
3732,1085621.0,2011,-1,-1,13,6,2
3733,1085621.0,2012,13,-1,-1,6,2
3734,1085621.0,2013,2,10,-1,-1,2
3735,1085770.0,2012,-1,-1,1,-1,26
3736,1085770.0,2013,-1,-1,2,-1,26
3737,1085869.0,2008,-1,-1,-1,0,2
3738,1085869.0,2010,-1,-1,-1,2,-1
3739,1085869.0,2011,0,-1,-1,2,-1
3740,1085869.0,2012,2,-1,-1,-1,-1
3741,1085869.0,2013,-1,-1,-1,2,-1
3742,1086195.0,2008,2,2,-1,-1,2
3743,1086195.0,2009,-1,-1,16,22,2
3744,1086222.0,2009,-1,-1,-1,24,-1
3745,1086222.0,2010,2,-1,-1,2,-1
3746,1086222.0,2011,-1,2,-1,-1,-1
3747,1086222.0,2012,-1,2,1,2,-1
3748,1086222.0,2013,-1,2,-1,-1,-1
3749,1086319.0,2011,-1,1,-1,1,0
3750,1086319.0,2012,6,1,-1,1,0
3751,1086600.0,2010,18,11,11,7,5
3752,1086600.0,2012,18,11,11,7,5
3753,1086600.0,2013,18,11,11,7,5
3754,1086909.0,2012,1,2,1,-1,4
3755,1086909.0,2013,-1,-1,1,2,4
3756,1087294.0,2010,0,0,0,0,1
3757,1087294.0,2011,0,0,0,0,1
3758,1087294.0,2012,0,0,0,0,1
3759,1087294.0,2013,0,0,0,0,1
3760,1087432.0,2009,0,0,0,0,1
3761,1087934.0,2011,2,-1,-1,-1,-1
3762,1087934.0,2012,-1,-1,-1,-1,-1
3763,1087934.0,2013,-1,-1,16,2,1
3764,1088033.0,2009,-1,-1,-1,-1,2
3765,1088033.0,2010,2,-1,-1,-1,2
3766,1088120.0,2011,-1,-1,1,34,-1
3767,1089511.0,2010,1,-1,1,2,4
3768,1089511.0,2012,-1,2,1,2,4
3769,1089511.0,2013,1,2,-1,2,4
3770,1089638.0,2008,4,-1,-1,14,2
3771,1089638.0,2009,-1,10,12,-1,2
3772,1089872.0,2013,-1,-1,2,14,-1
3773,1090514.0,2008,0,0,0,0,-1
3774,1090514.0,2009,0,0,0,0,3
3775,1090514.0,2010,0,0,0,0,9
3776,1090727.0,2008,-1,-1,-1,-1,16
3777,1090727.0,2009,-1,-1,-1,25,16
3778,1090727.0,2010,4,-1,-1,25,16
3779,1090727.0,2011,-1,-1,-1,25,16
3780,1090727.0,2012,4,-1,-1,25,16
3781,1090727.0,2013,4,-1,12,-1,16
3782,1091171.0,2012,3,-1,-1,-1,7
3783,1091171.0,2013,-1,-1,-1,-1,7
3784,1091596.0,2010,0,0,0,0,3
3785,1091596.0,2011,0,0,0,0,-1
3786,1091596.0,2012,0,0,0,0,-1
3787,1091596.0,2013,0,0,0,31,3
3788,1091801.0,2008,-1,15,2,-1,4
3789,1091801.0,2009,3,-1,10,-1,4
3790,1091801.0,2010,-1,-1,2,-1,4
3791,1091801.0,2011,-1,-1,-1,-1,-1
3792,1091801.0,2013,7,6,1,2,4
3793,1091883.0,2008,-1,9,-1,-1,10
3794,1091883.0,2009,-1,9,-1,4,10
3795,1091883.0,2010,-1,-1,-1,-1,10
3796,1091883.0,2011,-1,13,-1,-1,10
3797,1091883.0,2012,10,-1,15,1,10
3798,1091883.0,2013,-1,13,-1,25,10
3799,1091907.0,2008,7,-1,-1,3,4
3800,1091907.0,2010,7,-1,6,36,4
3801,1091907.0,2011,7,-1,-1,36,4
3802,1091907.0,2012,7,-1,-1,-1,4
3803,1091907.0,2013,7,-1,6,36,4
3804,1092289.0,2010,6,1,-1,1,0
3805,1092289.0,2011,6,-1,-1,1,0
3806,1092289.0,2013,6,1,3,1,0
3807,1092662.0,2012,0,0,0,0,20
3808,1092662.0,2013,0,0,0,0,20
3809,1092699.0,2011,-1,-1,2,5,2
3810,1092699.0,2012,3,-1,-1,11,2
3811,1092699.0,2013,-1,-1,-1,-1,2
3812,1092914.0,2012,17,1,3,1,0
3813,1092914.0,2013,6,1,-1,1,0
3814,1093557.0,2009,0,0,0,0,-1
3815,1093557.0,2012,0,0,0,0,-1
3816,1093557.0,2013,0,0,0,0,-1
3817,1093885.0,2008,2,12,-1,2,9
3818,1093885.0,2009,1,-1,-1,-1,9
3819,1094007.0,2012,2,-1,16,6,-1
3820,1094007.0,2013,-1,12,-1,6,8
3821,1094058.0,2011,-1,-1,-1,-1,-1
3822,1094285.0,2012,-1,-1,1,-1,27
3823,1094285.0,2013,-1,-1,-1,8,-1
3824,1094348.0,2012,-1,-1,-1,0,2
3825,1094348.0,2013,-1,10,-1,-1,2
3826,1094808.0,2010,-1,2,-1,2,2
3827,1094814.0,2011,2,2,-1,6,2
3828,1094814.0,2012,2,13,-1,14,2
3829,1094814.0,2013,-1,-1,-1,2,2
3830,1095291.0,2009,-1,-1,35,11,2
3831,1095291.0,2010,-1,2,36,-1,2
3832,1095291.0,2011,-1,-1,1,11,2
3833,1095291.0,2012,33,-1,35,-1,-1
3834,1095291.0,2013,7,-1,-1,11,-1
3835,1095315.0,2011,-1,-1,2,-1,-1
3836,1095315.0,2012,-1,-1,-1,6,-1
3837,1095565.0,2011,0,0,0,0,2
3838,1095565.0,2012,0,0,-1,-1,2
3839,1095565.0,2013,2,2,0,0,2
3840,1095981.0,2010,0,0,0,0,-1
3841,1095981.0,2011,0,0,0,0,-1
3842,1096142.0,2008,0,0,0,0,-1
3843,1096142.0,2010,0,0,0,0,-1
3844,1096142.0,2011,0,0,0,0,11
3845,1096142.0,2012,0,0,0,0,11
3846,1096142.0,2013,0,0,0,0,11
3847,1096199.0,2012,-1,-1,2,2,7
3848,1096199.0,2013,3,6,2,-1,7
3849,1096325.0,2010,-1,28,1,-1,3
3850,1096325.0,2011,1,5,1,-1,3
3851,1096325.0,2012,1,-1,1,-1,3
3852,1096339.0,2012,-1,-1,-1,1,0
3853,1096376.0,2009,-1,0,2,3,-1
3854,1096376.0,2010,3,-1,-1,-1,-1
3855,1096376.0,2011,-1,-1,6,3,-1
3856,1096376.0,2012,-1,2,2,-1,-1
3857,1096376.0,2013,3,2,2,-1,-1
3858,1096385.0,2008,18,11,4,4,8
3859,1096385.0,2009,18,0,4,4,8
3860,1096385.0,2011,5,4,4,4,8
3861,1096385.0,2012,5,11,-1,4,8
3862,1096385.0,2013,5,-1,-1,4,5
3863,1096481.0,2011,0,36,0,-1,1
3864,1096738.0,2011,0,0,0,-1,-1
3865,1097149.0,2008,0,0,0,2,-1
3866,1097149.0,2009,0,0,0,0,-1
3867,1097149.0,2011,0,0,-1,0,-1
3868,1097149.0,2012,0,0,0,2,-1
3869,1097149.0,2013,0,0,-1,0,-1
3870,1097264.0,2010,0,0,0,0,1
3871,1097864.0,2008,1,-1,1,-1,-1
3872,1097864.0,2009,-1,5,-1,-1,-1
3873,1097864.0,2010,1,5,1,-1,-1
3874,1097864.0,2011,1,5,1,-1,-1
3875,1097864.0,2012,1,5,1,-1,-1
3876,1097864.0,2013,1,5,1,-1,-1
3877,1098277.0,2008,-1,14,-1,22,-1
3878,1098277.0,2009,-1,-1,-1,2,-1
3879,1098277.0,2010,2,-1,-1,2,-1
3880,1098277.0,2011,2,14,-1,-1,-1
3881,1098277.0,2012,2,-1,-1,-1,-1
3882,1098482.0,2012,-1,24,-1,-1,-1
3883,1098659.0,2008,-1,-1,1,-1,-1
3884,1098659.0,2009,3,-1,-1,-1,-1
3885,1099160.0,2010,7,15,-1,13,4
3886,1099160.0,2011,7,15,1,13,4
3887,1099160.0,2012,7,15,1,13,4
3888,1099160.0,2013,7,15,1,13,4
3889,1099590.0,2009,15,3,-1,5,7
3890,1099590.0,2010,15,3,-1,5,7
3891,1099590.0,2011,15,3,12,5,7
3892,1099590.0,2012,15,3,-1,5,-1
3893,1099590.0,2013,15,-1,2,5,-1
3894,1099800.0,2009,0,0,0,0,1
3895,1099800.0,2010,0,0,0,0,1
3896,1099800.0,2011,0,0,0,0,1
3897,1099800.0,2012,0,0,0,0,1
3898,1099800.0,2013,0,0,0,0,1
3899,1100682.0,2008,-1,0,0,0,1
3900,1100682.0,2009,-1,14,-1,0,1
3901,1100682.0,2010,0,0,0,0,1
3902,1100682.0,2011,0,-1,-1,0,1
3903,1100682.0,2012,-1,3,0,0,1
3904,1100682.0,2013,0,0,0,0,1
3905,1100917.0,2011,2,14,-1,6,-1
3906,1100917.0,2012,2,14,35,6,-1
3907,1100917.0,2013,2,2,35,11,-1
3908,1100969.0,2010,-1,-1,1,2,-1
3909,1100969.0,2011,-1,-1,27,2,-1
3910,1100969.0,2012,1,-1,1,-1,-1
3911,1101169.0,2010,-1,13,-1,-1,3
3912,1101169.0,2011,24,-1,-1,12,3
3913,1101169.0,2012,36,13,17,23,3
3914,1101169.0,2013,-1,13,-1,-1,3
3915,1101215.0,2009,-1,-1,-1,0,18
3916,1101215.0,2010,-1,12,-1,0,18
3917,1101215.0,2011,-1,2,-1,-1,18
3918,1101215.0,2012,-1,2,-1,-1,18
3919,1101215.0,2013,3,-1,-1,22,18
3920,1101239.0,2009,-1,12,12,2,-1
3921,1101239.0,2010,-1,-1,-1,-1,9
3922,1101239.0,2011,-1,-1,-1,2,9
3923,1101239.0,2012,-1,-1,-1,2,9
3924,1101239.0,2013,-1,-1,-1,5,9
3925,1101302.0,2009,36,5,27,19,-1
3926,1101302.0,2010,1,28,-1,19,-1
3927,1101302.0,2011,1,5,1,19,-1
3928,1101302.0,2012,1,5,-1,19,-1
3929,1102541.0,2009,33,6,36,-1,-1
3930,1102541.0,2010,33,-1,1,2,4
3931,1102541.0,2011,33,-1,1,-1,4
3932,1102541.0,2012,1,-1,1,11,-1
3933,1102541.0,2013,2,-1,-1,-1,-1
3934,1102741.0,2008,1,-1,1,-1,3
3935,1102741.0,2009,-1,-1,1,-1,3
3936,1102741.0,2010,2,-1,1,-1,3
3937,1102993.0,2010,-1,-1,-1,11,2
3938,1102993.0,2011,-1,-1,9,-1,2
3939,1102993.0,2012,-1,-1,-1,2,2
3940,1102993.0,2013,-1,-1,-1,-1,2
3941,1103078.0,2009,5,4,-1,4,8
3942,1103837.0,2011,-1,12,2,-1,4
3943,1103837.0,2012,-1,12,-1,-1,4
3944,1103837.0,2013,-1,-1,1,-1,4
3945,1103982.0,2008,-1,6,2,3,6
3946,1103982.0,2009,-1,3,2,-1,6
3947,1103982.0,2010,2,-1,2,3,6
3948,1103982.0,2011,-1,-1,2,17,6
3949,1103982.0,2013,-1,-1,2,-1,6
3950,1104042.0,2008,1,5,1,-1,8
3951,1104042.0,2009,1,5,1,-1,8
3952,1104349.0,2008,21,0,20,16,25
3953,1104349.0,2009,21,22,20,16,25
3954,1104349.0,2010,21,22,20,16,25
3955,1104349.0,2011,21,22,20,16,25
3956,1104349.0,2012,21,22,20,16,25
3957,1104349.0,2013,21,-1,20,16,25
3958,1104485.0,2012,6,1,-1,1,0
3959,1104485.0,2013,6,1,-1,1,0
3960,1104506.0,2011,0,0,0,0,-1
3961,1104506.0,2012,0,0,0,0,-1
3962,1104657.0,2010,13,-1,-1,-1,-1
3963,1104657.0,2011,-1,-1,1,-1,-1
3964,1104657.0,2012,20,-1,-1,2,-1
3965,1104657.0,2013,24,-1,-1,27,5
3966,1104855.0,2010,-1,2,1,-1,-1
3967,1104855.0,2011,1,-1,16,-1,-1
3968,1104855.0,2012,2,-1,-1,-1,-1
3969,1104855.0,2013,2,-1,1,-1,-1
3970,1105184.0,2009,0,0,0,0,-1
3971,1105184.0,2011,0,0,0,0,-1
3972,1105184.0,2012,0,0,0,0,2
3973,1105184.0,2013,0,0,0,0,1
3974,1106942.0,2008,-1,14,20,-1,2
3975,1106942.0,2009,38,2,16,-1,2
3976,1106942.0,2010,21,12,-1,16,2
3977,1107332.0,2011,0,0,-1,-1,1
3978,1107332.0,2012,0,0,0,0,1
3979,1107332.0,2013,0,0,0,0,1
3980,1107694.0,2011,2,2,-1,2,2
3981,1107694.0,2012,2,2,-1,2,2
3982,1107694.0,2013,-1,2,-1,-1,2
3983,1107843.0,2013,10,-1,-1,2,1
3984,1108058.0,2008,1,-1,-1,12,3
3985,1108205.0,2011,0,0,0,0,1
3986,1108205.0,2012,0,0,0,0,1
3987,1108205.0,2013,0,0,0,0,1
3988,1108426.0,2013,-1,4,-1,9,8
3989,1108827.0,2011,6,1,-1,1,0
3990,1108827.0,2012,-1,1,-1,1,0
3991,1108827.0,2013,6,1,-1,1,0
3992,1109116.0,2008,7,15,-1,13,4
3993,1109116.0,2009,10,-1,1,13,4
3994,1109116.0,2010,7,-1,1,13,4
3995,1109116.0,2011,7,15,1,2,4
3996,1109116.0,2012,7,15,1,0,4
3997,1109116.0,2013,7,-1,1,-1,4
3998,1109189.0,2008,-1,1,8,1,0
3999,1109189.0,2009,-1,-1,8,1,0
4000,1109189.0,2010,-1,1,8,1,0
4001,1109189.0,2011,-1,1,8,1,0
4002,1109189.0,2012,14,1,8,1,0
4003,1109189.0,2013,-1,1,8,1,0
4004,1109354.0,2009,4,3,-1,0,-1
4005,1109354.0,2010,-1,0,-1,14,-1
4006,1109354.0,2012,0,13,-1,0,-1
4007,1109354.0,2013,4,-1,27,0,-1
4008,1109357.0,2013,-1,4,-1,4,8
4009,1109879.0,2011,-1,2,-1,2,8
4010,1110803.0,2008,0,0,0,0,20
4011,1110803.0,2012,0,0,0,0,20
4012,1110803.0,2013,0,0,0,0,20
4013,1111247.0,2009,-1,-1,-1,2,2
4014,1111247.0,2010,-1,-1,-1,2,2
4015,1111335.0,2008,-1,-1,-1,12,12
4016,1111928.0,2008,-1,-1,-1,35,-1
4017,1111928.0,2009,-1,-1,-1,35,-1
4018,1111928.0,2010,-1,-1,-1,35,-1
4019,1111928.0,2011,-1,-1,-1,35,-1
4020,1111928.0,2012,-1,-1,-1,35,-1
4021,1111928.0,2013,-1,-1,-1,35,-1
4022,1112920.0,2012,2,-1,1,2,-1
4023,1112920.0,2013,-1,-1,1,6,-1
4024,1113148.0,2010,0,0,0,0,1
4025,1113148.0,2011,0,0,0,0,1
4026,1113148.0,2012,0,0,0,0,1
4027,1113148.0,2013,0,0,0,0,1
4028,1113232.0,2011,1,-1,1,19,3
4029,1113232.0,2012,1,5,-1,19,3
4030,1113232.0,2013,1,5,-1,19,3
4031,1113481.0,2008,0,0,0,0,1
4032,1113481.0,2009,0,0,0,0,1
4033,1113481.0,2012,0,0,0,0,1
4034,1113481.0,2013,0,0,0,0,1
4035,1113668.0,2010,21,22,20,16,25
4036,1113809.0,2011,3,-1,2,3,7
4037,1113809.0,2012,3,6,2,3,7
4038,1113809.0,2013,3,6,2,3,7
4039,1114483.0,2010,0,0,-1,0,1
4040,1114483.0,2011,0,0,0,0,1
4041,1114483.0,2012,0,5,0,0,1
4042,1114714.0,2009,-1,24,-1,-1,2
4043,1114714.0,2010,-1,24,9,-1,2
4044,1114714.0,2011,-1,14,-1,-1,2
4045,1116942.0,2011,-1,3,-1,-1,3
4046,1116942.0,2012,38,3,-1,-1,3
4047,1116942.0,2013,-1,14,-1,-1,3
4048,1117106.0,2009,2,-1,-1,2,2
4049,1117106.0,2010,2,-1,-1,-1,2
4050,1117106.0,2011,2,2,-1,2,2
4051,1117106.0,2012,2,14,-1,-1,2
4052,1117106.0,2013,-1,2,-1,2,2
4053,1117480.0,2013,0,0,0,0,-1
4054,1117733.0,2012,7,6,-1,3,7
4055,1117733.0,2013,7,12,-1,-1,-1
4056,1120193.0,2008,-1,2,-1,-1,37
4057,1120193.0,2009,-1,-1,-1,-1,37
4058,1120193.0,2010,15,2,-1,-1,37
4059,1120193.0,2011,15,2,13,-1,37
4060,1120193.0,2012,15,2,13,-1,37
4061,1120193.0,2013,15,2,0,-1,37
4062,1120295.0,2008,1,5,-1,8,-1
4063,1120295.0,2011,1,2,1,-1,-1
4064,1120295.0,2012,1,-1,-1,-1,-1
4065,1120370.0,2010,5,4,-1,-1,19
4066,1120370.0,2011,22,4,-1,7,-1
4067,1120370.0,2012,22,4,-1,-1,-1
4068,1120370.0,2013,-1,4,-1,4,-1
4069,1120914.0,2012,1,14,1,-1,3
4070,1120914.0,2013,1,5,1,19,3
4071,1120970.0,2012,25,-1,-1,7,5
4072,1120970.0,2013,25,26,-1,7,5
4073,1121484.0,2008,14,1,8,1,0
4074,1121484.0,2009,-1,-1,-1,-1,0
4075,1121484.0,2010,-1,1,-1,1,0
4076,1121484.0,2011,14,28,-1,-1,0
4077,1121484.0,2013,-1,1,8,1,0
4078,1121702.0,2008,20,17,14,27,10
4079,1121702.0,2009,16,-1,14,27,10
4080,1121702.0,2010,-1,17,14,27,10
4081,1121702.0,2011,20,-1,-1,1,10
4082,1121702.0,2012,-1,10,14,-1,10
4083,1121702.0,2013,20,10,14,-1,10
4084,1121788.0,2009,3,-1,12,18,-1
4085,1121788.0,2010,-1,-1,-1,18,-1
4086,1121788.0,2011,-1,-1,34,18,-1
4087,1121788.0,2012,-1,-1,-1,18,-1
4088,1121788.0,2013,-1,-1,-1,18,-1
4089,1122342.0,2011,1,2,1,2,3
4090,1122342.0,2012,1,2,1,2,3
4091,1122342.0,2013,1,2,1,2,3
4092,1122904.0,2008,-1,2,17,2,-1
4093,1122904.0,2009,-1,-1,-1,2,-1
4094,1122904.0,2010,1,2,-1,2,-1
4095,1122904.0,2012,-1,2,2,2,-1
4096,1122904.0,2013,-1,2,1,-1,-1
4097,1123494.0,2011,0,0,-1,0,-1
4098,1123494.0,2012,0,0,0,0,-1
4099,1123494.0,2013,4,0,0,14,-1
4100,1123647.0,2010,6,1,3,1,0
4101,1123647.0,2011,-1,1,3,1,0
4102,1123871.0,2008,6,4,-1,1,0
4103,1123871.0,2009,-1,1,3,1,0
4104,1123979.0,2011,-1,19,2,3,-1
4105,1123979.0,2012,11,19,2,3,-1
4106,1123979.0,2013,-1,-1,2,3,-1
4107,1124140.0,2010,0,0,0,0,1
4108,1124140.0,2011,0,0,0,0,1
4109,1124140.0,2012,0,0,0,0,1
4110,1124140.0,2013,0,0,0,0,1
4111,1124198.0,2009,10,1,3,-1,10
4112,1124198.0,2010,5,11,3,-1,10
4113,1124198.0,2011,22,-1,3,9,10
4114,1124198.0,2012,-1,11,15,9,10
4115,1124198.0,2013,10,-1,3,9,10
4116,1124610.0,2009,2,-1,-1,2,2
4117,1124610.0,2010,2,2,16,-1,2
4118,1124610.0,2011,2,-1,16,2,2
4119,1124610.0,2012,2,-1,-1,2,2
4120,1125376.0,2010,0,30,0,0,2
4121,1125376.0,2011,0,0,0,0,2
4122,1125376.0,2012,0,0,0,0,2
4123,1125376.0,2013,0,-1,0,0,2
4124,1125914.0,2010,12,16,10,10,14
4125,1125914.0,2011,12,16,10,10,14
4126,1125914.0,2012,-1,16,10,5,14
4127,1125914.0,2013,12,14,10,10,14
4128,1125920.0,2009,-1,-1,2,-1,7
4129,1125920.0,2011,-1,-1,5,-1,7
4130,1125920.0,2012,-1,-1,5,-1,7
4131,1125920.0,2013,-1,-1,2,11,7
4132,1126216.0,2011,1,2,1,2,4
4133,1126216.0,2012,1,2,1,2,4
4134,1126294.0,2009,5,-1,4,-1,8
4135,1126294.0,2010,5,-1,-1,-1,8
4136,1126294.0,2011,-1,-1,6,-1,8
4137,1126975.0,2011,-1,1,-1,1,0
4138,1126975.0,2012,6,1,3,1,0
4139,1126975.0,2013,17,1,3,1,0
4140,1128928.0,2011,11,19,2,-1,6
4141,1128928.0,2012,11,19,2,3,6
4142,1128928.0,2013,11,19,2,3,6
4143,1129155.0,2011,-1,7,-1,18,17
4144,1129155.0,2012,-1,7,-1,18,17
4145,1129155.0,2013,-1,7,-1,18,17
4146,1129260.0,2013,0,14,-1,0,11
4147,1129425.0,2008,0,0,0,0,-1
4148,1130166.0,2011,0,0,0,0,1
4149,1130166.0,2012,0,0,0,0,1
4150,1130166.0,2013,0,0,0,0,1
4151,1130258.0,2009,-1,-1,1,-1,4
4152,1130258.0,2010,1,-1,1,2,4
4153,1130258.0,2011,1,-1,1,2,4
4154,1130310.0,2008,-1,4,-1,1,-1
4155,1130310.0,2009,5,4,-1,4,-1
4156,1130310.0,2011,5,4,-1,-1,-1
